bing	1.0	0.6	0.4	0.2	0.6	0.8	0.3333333333333333	0.6	0.6857142857142856	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4444444444444444	0.4444444444444444	0.18518518518518517	0.18518518518518517	0.725925925925926	1.0	0.8338054675768778	0.88869613940907	1.0	
data mining	1.0	0.8	0.7	0.01694915254237288	0.06779661016949153	0.11864406779661017	0.03333333333333333	0.125	0.2066420664206642	1.0	0.6666666666666666	0.75	0.8181818181818182	0.7058823529411765	0.5769230769230769	0.5538461538461539	0.47191011235955055	0.3157894736842105	0.1569767441860465	0.10611510791366907	0.5575754500046456	1.0	0.8713806730847815	0.7733986785828827	1.0	
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.38461538461538464	0.38461538461538464	0.876923076923077	1.0	0.8954433761939505	0.8682321870004448	1.0	
salsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
web search	1.0	0.4	0.7	0.016666666666666666	0.03333333333333333	0.11666666666666667	0.03278688524590164	0.06153846153846154	0.1806451612903226	1.0	0.6666666666666666	0.5217391304347826	0.47368421052631576	0.46153846153846156	0.4166666666666667	0.42857142857142855	0.4329896907216495	0.375	0.33540372670807456	0.09554140127388536	0.4343485432515267	1.0	0.4703652827859579	0.5741754124737969	1.0	
