bing	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	0.20833333333333334	0.20833333333333334	0.8016666666666665	1.0	0.9217099577627947	0.9094004079425736	1.0	
data mining	1.0	0.8	0.8	0.01694915254237288	0.06779661016949153	0.13559322033898305	0.03333333333333333	0.125	0.2318840579710145	1.0	0.8571428571428571	0.8	0.782608695652174	0.75	0.6521739130434783	0.5714285714285714	0.46153846153846156	0.32653061224489793	0.16265060240963855	0.1111111111111111	0.5901858970980245	1.0	0.8844684096474777	0.8608527265772592	1.0	
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4166666666666667	0.4166666666666667	0.8833333333333334	1.0	0.8954433761939505	0.8676885420328522	1.0	
salsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
web search	0.0	0.4	0.4	0.0	0.03333333333333333	0.06666666666666667	0.0	0.06153846153846154	0.11428571428571428	0.5	0.46153846153846156	0.5	0.47368421052631576	0.46153846153846156	0.44776119402985076	0.43902439024390244	0.4077669902912621	0.3333333333333333	0.2288135593220339	0.096	0.4080260596916766	0.0	0.360054614577234	0.3494987616523353	0.5	
