bing	52	bing	0.9004679716197856
bing	344	live search	0.9000150958587028
bing	354	msn search	0.9000050319529009
bing	98	comparison of web search engines	0.17130402027161074
bing	357	main page	0.10211469131444643
bing	277	info.com	0.09981316454286629
bing	381	msnbot	0.09025421093445661
bing	343	list of search engines	0.0867398788149753
bing	637	web search engine	0.0812000493550469
bing	447	powerset (company)	0.05618871278442799
bing	656	yebol	0.05276477875611596
bing	519	search engine optimization	0.04589327610087317
bing	326	keyword (internet search)	0.04588824414797225
bing	520	search engine results pages	0.04051116049632407
bing	245	goby inc.	0.04003402310736792
bing	336	leapfish	0.031868806119094636
bing	638	web search query	0.029708976131499486
bing	427	organic search	0.02844442105941179
bing	187	dogpile	0.028047273125885668
bing	622	webcrawler	0.027466584892657672
bing	337	learning to rank	0.026881200766019395
bing	219	facebook	0.026147298369244405
bing	518	search engine marketing	0.026071133879774375
bing	525	semantic search	0.024374033627462054
bing	194	duckduckgo	0.022244550085216926
bing	373	microsoft	0.020646958760978325
bing	654	yahoo! search	0.02056430906033535
bing	75	carrot2	0.020000928218732488
bing	631	web mining	0.018460690957386054
bing	492	robots.txt	0.017935448679233915
bing	493	robots exclusion standard	0.017537924400061168
bing	247	google	0.016039903111326193
bing	250	google search	0.015801330444773373
bing	619	volunia	0.015645489021636587
bing	647	wolfram alpha	0.0150875282323993
bing	401	naver	0.014748211351869859
bing	466	quaero	0.013817402490182006
bing	21	altavista	0.012800513363340541
bing	244	go.com	0.012005923526634401
bing	35	ask.com	0.009025985451479666
bing	152	data mining	0.008772721544180828
bing	355	machine learning	0.008186665957680061
bing	369	meta tags	0.0076339433178883665
bing	117	computer vision	0.0066654597958905
bing	276	index (search engine)	0.006569247734262049
bing	517	search engine indexing	0.006569247734262049
bing	45	baidu	0.006421901630093273
bing	625	web crawler	0.005644224207498098
bing	626	web crawling	0.005629128348795335
bing	648	world wide web	0.005224438207215519
bing	241	geographic information systems	0.00508040488700297
bing	257	html	0.004479709177879233
bing	535	software	0.003946322170381623
bing	506	sql	0.0038305872536604437
bing	224	file transfer protocol	0.003805427489155839
bing	135	dna	0.0035689257028125596
bing	650	xml	0.0034531907860913804
bing	204	europe	0.003282104387460071
bing	268	ibm	0.0032720404816582297
bing	653	yahoo!	0.003126113847531525
bing	133	customer relationship management	0.002829228626377195
bing	433	pagerank	0.002824196673476274
bing	379	montreal	0.0027638132386652242
bing	192	dracula	0.0027185256625569367
bing	423	oracle	0.0026782700393495696
bing	584	tim berners-lee	0.0026581422277458864
bing	249	google drive	0.0026229185574394402
bing	73	cancer	0.0025625351226283904
bing	68	cern	0.0025575031697274695
bing	655	yandex	0.0025575031697274695
bing	439	perl	0.0025524712168265486
bing	485	representational state transfer	0.002527311452321944
bing	137	data	0.0025122155936191815
bing	173	digital object identifier	0.002466928017510894
bing	361	massachusetts institute of technology	0.002456864111709052
bing	162	database	0.0024115765356007646
bing	63	business intelligence	0.0023914487239970815
bing	4	aol	0.0023864167710961606
bing	61	bram stoker	0.0023813848181952397
bing	437	pattern	0.0023562250536906353
bing	304	international standard book number	0.0023210013833841895
bing	396	national security agency	0.0023109374775823477
bing	269	ieee	0.0022958416188795855
bing	402	netscape	0.0022857777130777437
bing	419	open directory project	0.002280745760176823
bing	454	privacy	0.0022606179485731392
bing	99	compiler	0.0022555859956722183
bing	370	metadata	0.002240490136969456
bing	351	mit	0.0022304262311676143
bing	462	pubmed identifier	0.0022304262311676143
bing	161	data warehouse	0.0022102984195639308
bing	266	human rights	0.0022102984195639308
bing	608	vannevar bush	0.0022102984195639308
bing	234	gartner	0.00220526646666301
bing	261	herman hollerith	0.00220526646666301
bing	495	routing	0.002195202560861168
bing	82	chess	0.0021901706079602476
bing	72	cambridge university press	0.002175074749257485
bing	74	carnegie mellon university	0.002175074749257485
bing	639	webserver	0.002175074749257485
bing	151	data mart	0.002170042796356564
bing	317	joseph marie jacquard	0.002170042796356564
bing	348	lycos	0.002170042796356564
bing	605	usability	0.002170042796356564
bing	163	database management system	0.002165010843455643
bing	293	information technology	0.002165010843455643
bing	273	imperial college london	0.0021599788905547223
bing	364	mcgill university	0.0021599788905547223
bing	508	scalability	0.0021599788905547223
bing	538	software engineering	0.0021599788905547223
bing	28	archie comics	0.0021549469376538014
bing	215	extract, transform, load	0.0021549469376538014
bing	254	grid computing	0.0021549469376538014
bing	368	memory	0.0021549469376538014
bing	131	cultural studies	0.0021499149847528805
bing	267	hypertext	0.0021499149847528805
bing	288	information retrieval	0.0021499149847528805
bing	395	national institute of standards and technology	0.0021499149847528805
bing	567	surveillance	0.0021499149847528805
bing	12	advertising	0.0021448830318519596
bing	130	cuil	0.0021448830318519596
bing	374	microsoft analysis services	0.0021448830318519596
bing	403	network topology	0.0021448830318519596
bing	469	query string	0.0021448830318519596
bing	636	web scraping	0.0021448830318519596
bing	19	alltheweb	0.002139851078951039
bing	59	boolean algebra	0.002139851078951039
bing	209	excite	0.002139851078951039
bing	353	molap	0.002139851078951039
bing	472	rolap	0.002139851078951039
bing	500	sas institute	0.002139851078951039
bing	559	statistics	0.002139851078951039
bing	658	z39.50	0.002139851078951039
bing	36	association for computing machinery	0.0021348191260501183
bing	167	decision support system	0.0021348191260501183
bing	203	eugene garfield	0.0021348191260501183
bing	315	john nunn	0.0021348191260501183
bing	367	medicine	0.0021348191260501183
bing	400	nature (journal)	0.0021348191260501183
bing	410	oclc	0.0021348191260501183
bing	421	operating system	0.0021348191260501183
bing	436	parsing	0.0021348191260501183
bing	471	quora	0.0021348191260501183
bing	476	rapidminer	0.0021348191260501183
bing	479	receiver operating characteristic	0.0021348191260501183
bing	507	statistica	0.0021348191260501183
bing	624	web cache	0.0021348191260501183
bing	1	a9.com	0.0021297871731491974
bing	34	as we may think	0.0021297871731491974
bing	62	british petroleum	0.0021297871731491974
bing	65	buzzword	0.0021297871731491974
bing	87	cloud storage	0.0021297871731491974
bing	110	computer architecture	0.0021297871731491974
bing	116	computer science	0.0021297871731491974
bing	238	genetics	0.0021297871731491974
bing	313	java (programming language)	0.0021297871731491974
bing	363	mathematics	0.0021297871731491974
bing	394	national center for supercomputing applications	0.0021297871731491974
bing	431	overfitting	0.0021297871731491974
bing	432	overture	0.0021297871731491974
bing	482	relevance	0.0021297871731491974
bing	575	test set	0.0021297871731491974
bing	607	user interface	0.0021297871731491974
bing	646	wireless sensor network	0.0021297871731491974
bing	6	academic press	0.0021247552202482765
bing	30	argonne national laboratory	0.0021247552202482765
bing	31	artificial intelligence	0.0021247552202482765
bing	33	artificial neural network	0.0021247552202482765
bing	76	case western reserve university	0.0021247552202482765
bing	79	censorship	0.0021247552202482765
bing	90	cognitive science	0.0021247552202482765
bing	129	cryptography	0.0021247552202482765
bing	228	forestle	0.0021247552202482765
bing	242	gerard salton	0.0021247552202482765
bing	295	infoseek	0.0021247552202482765
bing	449	predictive model markup language	0.0021247552202482765
bing	549	springer verlag	0.0021247552202482765
bing	565	supreme court of the united states	0.0021247552202482765
bing	579	tf-idf	0.0021247552202482765
bing	649	world wide web wanderer	0.0021247552202482765
bing	7	academic journal	0.0021197232673473556
bing	16	algorithm	0.0021197232673473556
bing	22	alvin weinberg	0.0021197232673473556
bing	49	bill inmon	0.0021197232673473556
bing	54	bioinformatics	0.0021197232673473556
bing	57	blekko	0.0021197232673473556
bing	71	calvin mooers	0.0021197232673473556
bing	77	categorization	0.0021197232673473556
bing	84	churn rate	0.0021197232673473556
bing	113	computer music	0.0021197232673473556
bing	127	cross-platform	0.0021197232673473556
bing	138	data mining extensions	0.0021197232673473556
bing	150	data management	0.0021197232673473556
bing	183	distributed computing	0.0021197232673473556
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	0.0021197232673473556
bing	208	exalead	0.0021197232673473556
bing	211	expert system	0.0021197232673473556
bing	222	factor analysis	0.0021197232673473556
bing	226	first amendment to the united states constitution	0.0021197232673473556
bing	230	forrester research	0.0021197232673473556
bing	258	hans peter luhn	0.0021197232673473556
bing	260	health insurance portability and accountability act	0.0021197232673473556
bing	263	hotbot	0.0021197232673473556
bing	265	human%e2%80%93computer interaction	0.0021197232673473556
bing	279	informationweek	0.0021197232673473556
bing	285	information management	0.0021197232673473556
bing	296	initial public offering	0.0021197232673473556
bing	301	intellectual property	0.0021197232673473556
bing	311	jhepwork	0.0021197232673473556
bing	314	java data mining	0.0021197232673473556
bing	339	linkrot	0.0021197232673473556
bing	349	matrix	0.0021197232673473556
bing	397	natural language toolkit	0.0021197232673473556
bing	409	numerical analysis	0.0021197232673473556
bing	414	online analytical processing	0.0021197232673473556
bing	438	people's republic of china	0.0021197232673473556
bing	451	prentice hall	0.0021197232673473556
bing	457	procedural programming	0.0021197232673473556
bing	459	programming language	0.0021197232673473556
bing	470	question answering	0.0021197232673473556
bing	497	russian federation	0.0021197232673473556
bing	539	software release life cycle	0.0021197232673473556
bing	554	statsoft	0.0021197232673473556
bing	564	support vector machines	0.0021197232673473556
bing	574	teoma	0.0021197232673473556
bing	578	text mining	0.0021197232673473556
bing	595	uima	0.0021197232673473556
bing	597	ubiquitous computing	0.0021197232673473556
bing	602	university of minnesota	0.0021197232673473556
bing	615	virtual reality	0.0021197232673473556
bing	632	web page	0.0021197232673473556
bing	633	web portal	0.0021197232673473556
bing	644	wikia search	0.0021197232673473556
bing	0	1890 us census	0.0021146913144464347
bing	2	acm computing classification system	0.0021146913144464347
bing	3	advise	0.0021146913144464347
bing	5	aol search	0.0021146913144464347
bing	8	accuracy and precision	0.0021146913144464347
bing	9	actuate corporation	0.0021146913144464347
bing	10	adversarial information retrieval	0.0021146913144464347
bing	11	adverse drug reaction	0.0021146913144464347
bing	13	aggregate (data warehouse)	0.0021146913144464347
bing	14	aggregate function	0.0021146913144464347
bing	15	alan emtage	0.0021146913144464347
bing	17	algorithm design	0.0021146913144464347
bing	18	aliweb	0.0021146913144464347
bing	20	alpha consumer	0.0021146913144464347
bing	23	analysis of algorithms	0.0021146913144464347
bing	24	analytics	0.0021146913144464347
bing	25	anchor modeling	0.0021146913144464347
bing	26	angoss	0.0021146913144464347
bing	27	anomaly detection	0.0021146913144464347
bing	29	archie search engine	0.0021146913144464347
bing	32	artificial life	0.0021146913144464347
bing	37	association rule	0.0021146913144464347
bing	38	association rule learning	0.0021146913144464347
bing	39	association rule mining	0.0021146913144464347
bing	40	association rules	0.0021146913144464347
bing	41	atlantic monthly	0.0021146913144464347
